request_id,graph_id,round,pos,token_id,phase,batch_size
r17,0,0,0,0,prefill,2
r17,0,0,1,0,prefill,2
r17,1,1,0,248045,prefill,42
r17,1,1,1,8678,prefill,42
r17,1,1,2,198,prefill,42
r17,1,1,3,24342,prefill,42
r17,1,1,4,286,prefill,42
r17,1,1,5,4879,prefill,42
r17,1,1,6,369,prefill,42
r17,1,1,7,716,prefill,42
r17,1,1,8,310,prefill,42
r17,1,1,9,830,prefill,42
r17,1,1,10,11553,prefill,42
r17,1,1,11,13,prefill,42
r17,1,1,12,5044,prefill,42
r17,1,1,13,1683,prefill,42
r17,1,1,14,15060,prefill,42
r17,1,1,15,1472,prefill,42
r17,1,1,16,279,prefill,42
r17,1,1,17,3274,prefill,42
r17,1,1,18,11,prefill,42
r17,1,1,19,9307,prefill,42
r17,1,1,20,1328,prefill,42
r17,1,1,21,30800,prefill,42
r17,1,1,22,11,prefill,42
r17,1,1,23,2814,prefill,42
r17,1,1,24,47675,prefill,42
r17,1,1,25,25605,prefill,42
r17,1,1,26,11,prefill,42
r17,1,1,27,321,prefill,42
r17,1,1,28,60445,prefill,42
r17,1,1,29,55404,prefill,42
r17,1,1,30,11,prefill,42
r17,1,1,31,27224,prefill,42
r17,1,1,32,11,prefill,42
r17,1,1,33,321,prefill,42
r17,1,1,34,30246,prefill,42
r17,1,1,35,303,prefill,42
r17,1,1,36,279,prefill,42
r17,1,1,37,1534,prefill,42
r17,1,1,38,4087,prefill,42
r17,1,1,39,13,prefill,42
r17,1,1,40,248046,prefill,42
r17,1,1,41,198,prefill,42
r17,2,2,0,248045,prefill,42
r17,2,2,1,846,prefill,42
r17,2,2,2,198,prefill,42
r17,2,2,3,814,prefill,42
r17,2,2,4,20139,prefill,42
r17,2,2,5,1204,prefill,42
r17,2,2,6,44962,prefill,42
r17,2,2,7,42833,prefill,42
r17,2,2,8,20843,prefill,42
r17,2,2,9,9052,prefill,42
r17,2,2,10,7336,prefill,42
r17,2,2,11,11,prefill,42
r17,2,2,12,23752,prefill,42
r17,2,2,13,16175,prefill,42
r17,2,2,14,11,prefill,42
r17,2,2,15,321,prefill,42
r17,2,2,16,7661,prefill,42
r17,2,2,17,30184,prefill,42
r17,2,2,18,13,prefill,42
r17,2,2,19,5272,prefill,42
r17,2,2,20,279,prefill,42
r17,2,2,21,220,prefill,42
r17,2,2,22,17,prefill,42
r17,2,2,23,15,prefill,42
r17,2,2,24,15,prefill,42
r17,2,2,25,23,prefill,42
r17,2,2,26,12,prefill,42
r17,2,2,27,17,prefill,42
r17,2,2,28,15,prefill,42
r17,2,2,29,16,prefill,42
r17,2,2,30,19,prefill,42
r17,2,2,31,11792,prefill,42
r17,2,2,32,24002,prefill,42
r17,2,2,33,4687,prefill,42
r17,2,2,34,430,prefill,42
r17,2,2,35,678,prefill,42
r17,2,2,36,1822,prefill,42
r17,2,2,37,3010,prefill,42
r17,2,2,38,13,prefill,42
r17,2,2,39,248046,prefill,42
r17,2,2,40,198,prefill,42
r17,2,2,41,248045,prefill,42
r17,3,3,0,74455,prefill,4
r17,3,3,1,198,prefill,4
r17,3,3,2,248068,prefill,4
r17,3,3,3,198,prefill,4
r17,4,4,0,1596,decode,1
r17,5,5,0,1144,decode,1
r17,6,6,0,4087,decode,1
r17,7,7,0,1156,decode,1
r17,8,8,0,579,decode,1
r17,9,9,0,1622,decode,1
r17,10,10,0,25,decode,1
r17,11,11,0,79091,decode,1
r17,12,12,0,1204,decode,1
r17,13,13,0,95589,decode,1
r17,14,14,0,20843,decode,1
r17,15,15,0,9052,decode,1
r17,16,16,0,7336,decode,1
r17,17,17,0,11,decode,1
r17,18,18,0,23752,decode,1
