graph_id,ctx_id,pos,token_id
0,0,0,0
0,0,1,0
1,0,0,248045
1,0,1,8678
1,0,2,198
1,0,3,24342
1,0,4,286
1,0,5,4879
1,0,6,369
1,0,7,716
1,0,8,310
1,0,9,830
1,0,10,11553
1,0,11,13
1,0,12,5044
1,0,13,1683
1,0,14,15060
1,0,15,1472
1,0,16,279
1,0,17,3274
1,0,18,11
1,0,19,9307
1,0,20,1328
1,0,21,30800
1,0,22,11
1,0,23,2814
1,0,24,47675
1,0,25,25605
1,0,26,11
1,0,27,321
1,0,28,60445
1,0,29,55404
1,0,30,11
1,0,31,27224
1,0,32,11
1,0,33,321
1,0,34,30246
1,0,35,303
1,0,36,279
1,0,37,1534
1,0,38,4087
1,0,39,13
1,0,40,248046
1,0,41,198
2,0,0,248045
2,0,1,846
2,0,2,198
2,0,3,26583
2,0,4,279
2,0,5,2614
2,0,6,1083
2,0,7,8193
2,0,8,11
2,0,9,9976
2,0,10,264
2,0,11,15440
2,0,12,15754
2,0,13,25
2,0,14,359
2,0,15,760
2,0,16,12433
2,0,17,19072
2,0,18,310
2,0,19,91389
2,0,20,279
2,0,21,13343
2,0,22,6695
2,0,23,14836
2,0,24,4473
2,0,25,11810
2,0,26,3286
2,0,27,11
2,0,28,31104
2,0,29,10207
2,0,30,8953
2,0,31,539
2,0,32,2250
2,0,33,9209
2,0,34,38868
2,0,35,3058
2,0,36,248046
2,0,37,198
2,0,38,248045
3,0,0,74455
3,0,1,198
3,0,2,248068
3,0,3,198
4,0,0,1596
5,0,0,1144
6,0,0,4087
7,0,0,1156
8,0,0,579
9,0,0,1622
10,0,0,25
11,0,0,14260
12,0,0,6163
13,0,0,11316
14,0,0,1083
15,0,0,8193
16,0,0,15440
17,0,0,15754
18,0,0,13
19,0,0,14235
20,0,0,7936
21,0,0,1534
22,0,0,1132
23,0,0,14053
24,0,0,4222
25,0,0,13
26,0,0,14235
27,0,0,5790
28,0,0,15440
29,0,0,15754
30,0,0,13
31,0,0,76802
32,0,0,25
33,0,0,328
34,0,0,760
35,0,0,12433
36,0,0,19072
37,0,0,310
38,0,0,91389
39,0,0,279
40,0,0,13343
41,0,0,6695
42,0,0,14836
43,0,0,4473
44,0,0,11810
45,0,0,3286
46,0,0,11
47,0,0,31104
48,0,0,10207
49,0,0,8953
50,0,0,539
51,0,0,2250
52,0,0,9209
53,0,0,38868
54,0,0,1149
55,0,0,271
56,0,0,22916
57,0,0,8193
58,0,0,15440
59,0,0,25
60,0,0,220
61,0,0,98311
62,0,0,98420
63,0,0,96123
64,0,0,104237
65,0,0,105554
66,0,0,115503
67,0,0,3709
68,0,0,106579
69,0,0,97286
70,0,0,102090
71,0,0,101807
72,0,0,3709
73,0,0,96172
74,0,0,136795
75,0,0,117099
76,0,0,98663
77,0,0,99973
78,0,0,95954
79,0,0,104370
80,0,0,123455
81,0,0,1710
82,0,0,10380
83,0,0,777
84,0,0,15440
85,0,0,25
86,0,0,220
87,0,0,98311
88,0,0,111082
89,0,0,96123
90,0,0,104237
91,0,0,103897
92,0,0,105554
93,0,0,103824
94,0,0,115503
95,0,0,3709
96,0,0,96739
97,0,0,97286
98,0,0,96723
99,0,0,101807
100,0,0,109717
101,0,0,95835
102,0,0,98420
103,0,0,3709
104,0,0,99222
105,0,0,95814
106,0,0,117099
107,0,0,98663
108,0,0,99973
109,0,0,95954
110,0,0,104370
111,0,0,123455
112,0,0,1710
113,0,0,14235
114,0,0,20480
115,0,0,328
116,0,0,38430
117,0,0,1
118,0,0,15440
119,0,0,25
120,0,0,220
121,0,0,111082
122,0,0,14
123,0,0,98420
124,0,0,13
125,0,0,328
126,0,0,13180
127,0,0,10008
128,0,0,6695
129,0,0,1
130,0,0,6970
131,0,0,220
132,0,0,104237
133,0,0,9616
134,0,0,96618
135,0,0,7313
136,0,0,105554
137,0,0,13
138,0,0,328
139,0,0,27293
140,0,0,4473
141,0,0,11810
142,0,0,3286
143,0,0,1
144,0,0,220
145,0,0,96739
146,0,0,97286
147,0,0,96723
148,0,0,101807
149,0,0,13
150,0,0,328
151,0,0,66
152,0,0,5672
153,0,0,10207
154,0,0,8953
155,0,0,539
156,0,0,2250
157,0,0,9209
158,0,0,38868
159,0,0,1
160,0,0,220
161,0,0,96172
162,0,0,136795
163,0,0,117099
164,0,0,98663
165,0,0,99973
166,0,0,95954
167,0,0,104370
168,0,0,123455
169,0,0,14
170,0,0,99222
171,0,0,13
172,0,0,76640
173,0,0,8193
174,0,0,25
175,0,0,220
176,0,0,98311
177,0,0,111082
178,0,0,115503
179,0,0,104237
180,0,0,103897
181,0,0,105554
182,0,0,3709
183,0,0,96739
184,0,0,97286
185,0,0,96723
186,0,0,101807
187,0,0,109717
188,0,0,95835
189,0,0,96961
190,0,0,3709
191,0,0,96172
192,0,0,136795
193,0,0,117099
194,0,0,98663
195,0,0,99973
196,0,0,95954
197,0,0,104370
198,0,0,123455
199,0,0,97698
200,0,0,99979
201,0,0,1710
202,0,0,16018
203,0,0,381
204,0,0,25
205,0,0,220
206,0,0,98311
207,0,0,111082
208,0,0,96123
209,0,0,104237
210,0,0,103897
211,0,0,105554
212,0,0,103824
213,0,0,115503
214,0,0,3709
215,0,0,96739
216,0,0,97286
217,0,0,96723
218,0,0,101807
219,0,0,109717
220,0,0,95835
221,0,0,98420
222,0,0,3709
223,0,0,99222
224,0,0,96101
225,0,0,117099
226,0,0,98663
227,0,0,99973
228,0,0,95954
229,0,0,104370
230,0,0,123455
231,0,0,1710
232,0,0,14235
233,0,0,61446
234,0,0,13
235,0,0,271
236,0,0,20734
237,0,0,25
238,0,0,220
239,0,0,98311
240,0,0,111082
241,0,0,96123
242,0,0,104237
243,0,0,103897
244,0,0,105554
245,0,0,103824
246,0,0,115503
247,0,0,3709
248,0,0,96739
249,0,0,97286
250,0,0,96723
251,0,0,101807
252,0,0,109717
253,0,0,95835
254,0,0,98420
255,0,0,3709
256,0,0,96172
257,0,0,136795
258,0,0,117099
259,0,0,98663
260,0,0,99973
261,0,0,95954
262,0,0,104370
263,0,0,123455
264,0,0,1710
265,0,0,1061
266,0,0,369
267,0,0,15440
268,0,0,13
269,0,0,16018
270,0,0,958
271,0,0,328
272,0,0,112797
273,0,0,1
274,0,0,364
275,0,0,31104
276,0,0,10207
277,0,0,25
278,0,0,220
279,0,0,112797
280,0,0,117099
281,0,0,98663
282,0,0,99973
283,0,0,95954
284,0,0,104370
285,0,0,123455
286,0,0,3709
287,0,0,98311
288,0,0,111082
289,0,0,96123
290,0,0,104237
291,0,0,103897
292,0,0,105554
293,0,0,103824
294,0,0,115503
295,0,0,3709
296,0,0,96739
297,0,0,97286
298,0,0,96723
299,0,0,101807
300,0,0,109717
301,0,0,95835
302,0,0,98420
303,0,0,1710
304,0,0,1061
305,0,0,369
306,0,0,5629
307,0,0,15440
308,0,0,13
309,0,0,1921
310,0,0,3889
311,0,0,1906
312,0,0,25
313,0,0,19072
314,0,0,310
315,0,0,91389
316,0,0,2423
317,0,0,31104
318,0,0,10207
319,0,0,13
320,0,0,8193
321,0,0,15440
322,0,0,628
323,0,0,80313
324,0,0,25
325,0,0,220
326,0,0,112797
327,0,0,117099
328,0,0,98663
329,0,0,99973
330,0,0,95954
331,0,0,104370
332,0,0,123455
333,0,0,3709
334,0,0,98311
335,0,0,111082
336,0,0,96123
337,0,0,104237
338,0,0,103897
339,0,0,105554
340,0,0,103824
341,0,0,115503
342,0,0,3709
343,0,0,96739
344,0,0,97286
345,0,0,96723
346,0,0,101807
347,0,0,109717
348,0,0,95835
349,0,0,98420
350,0,0,1710
351,0,0,7441
352,0,0,13
353,0,0,271
354,0,0,22916
355,0,0,1534
356,0,0,1132
357,0,0,14053
358,0,0,13
359,0,0,28320
360,0,0,874
361,0,0,4799
362,0,0,13
363,0,0,198
364,0,0,248069
365,0,0,271
366,0,0,112797
367,0,0,117099
368,0,0,98663
369,0,0,99973
370,0,0,95954
371,0,0,104370
372,0,0,123455
373,0,0,3709
374,0,0,98311
375,0,0,111082
376,0,0,96123
377,0,0,104237
378,0,0,103897
379,0,0,105554
380,0,0,103824
381,0,0,115503
382,0,0,3709
383,0,0,96739
384,0,0,97286
385,0,0,96723
386,0,0,101807
387,0,0,109717
388,0,0,95835
389,0,0,98420
390,0,0,1710
