graph_id,ctx_id,pos,token_id
0,0,0,0
0,0,1,0
1,0,0,248045
1,0,1,8678
1,0,2,198
1,0,3,24342
1,0,4,286
1,0,5,4879
1,0,6,369
1,0,7,716
1,0,8,310
1,0,9,830
1,0,10,11553
1,0,11,13
1,0,12,5044
1,0,13,1683
1,0,14,15060
1,0,15,1472
1,0,16,279
1,0,17,3274
1,0,18,11
1,0,19,9307
1,0,20,1328
1,0,21,30800
1,0,22,11
1,0,23,2814
1,0,24,47675
1,0,25,25605
1,0,26,11
1,0,27,321
1,0,28,60445
1,0,29,55404
1,0,30,11
1,0,31,27224
1,0,32,11
1,0,33,321
1,0,34,30246
1,0,35,303
1,0,36,279
1,0,37,1534
1,0,38,4087
1,0,39,13
1,0,40,248046
1,0,41,198
2,0,0,248045
2,0,1,846
2,0,2,198
2,0,3,99469
2,0,4,96074
2,0,5,95813
2,0,6,110032
2,0,7,3709
2,0,8,100731
2,0,9,96311
2,0,10,112218
2,0,11,98003
2,0,12,3709
2,0,13,96220
2,0,14,112523
2,0,15,96847
2,0,16,96815
2,0,17,95959
2,0,18,110032
2,0,19,96984
2,0,20,99450
2,0,21,96196
2,0,22,110032
2,0,23,3709
2,0,24,103941
2,0,25,121894
2,0,26,98661
2,0,27,1710
2,0,28,248046
2,0,29,198
2,0,30,248045
3,0,0,74455
3,0,1,198
3,0,2,248068
3,0,3,198
4,0,0,97237
5,0,0,95826
6,0,0,99986
7,0,0,109044
8,0,0,4960
9,0,0,99469
10,0,0,96074
11,0,0,95813
12,0,0,110032
13,0,0,3709
14,0,0,100731
15,0,0,96311
16,0,0,112218
17,0,0,98003
18,0,0,3709
19,0,0,96220
20,0,0,112523
21,0,0,96847
22,0,0,96815
23,0,0,95959
24,0,0,110032
25,0,0,96984
26,0,0,99450
27,0,0,96196
28,0,0,110032
29,0,0,3709
30,0,0,103941
31,0,0,121894
32,0,0,98661
33,0,0,1710
34,0,0,96442
35,0,0,110334
36,0,0,99986
37,0,0,97913
38,0,0,3709
39,0,0,96847
40,0,0,100731
41,0,0,20
42,0,0,15
43,0,0,15
44,0,0,15
45,0,0,98003
46,0,0,95959
47,0,0,110032
48,0,0,5972
49,0,0,220
50,0,0,99450
51,0,0,96196
52,0,0,110032
53,0,0,121894
54,0,0,3709
55,0,0,96539
56,0,0,96237
57,0,0,97493
58,0,0,1710
59,0,0,96442
60,0,0,100717
61,0,0,5205
62,0,0,97990
63,0,0,3709
64,0,0,98273
65,0,0,96677
66,0,0,95813
67,0,0,5205
68,0,0,100731
69,0,0,5205
70,0,0,98852
71,0,0,5205
72,0,0,112688
73,0,0,5205
74,0,0,131387
75,0,0,115469
76,0,0,5205
77,0,0,110580
78,0,0,5205
79,0,0,111952
80,0,0,5205
81,0,0,120890
82,0,0,5205
83,0,0,96289
84,0,0,96516
85,0,0,5205
86,0,0,98818
87,0,0,5205
88,0,0,95959
89,0,0,97164
90,0,0,97485
91,0,0,96024
92,0,0,1710
93,0,0,101889
94,0,0,104252
95,0,0,20
96,0,0,15
97,0,0,15
98,0,0,15
99,0,0,100731
100,0,0,95959
101,0,0,97164
102,0,0,105163
103,0,0,109553
104,0,0,14
105,0,0,95789
106,0,0,96768
107,0,0,3709
108,0,0,99450
109,0,0,96196
110,0,0,97164
111,0,0,97043
112,0,0,95883
113,0,0,3709
114,0,0,96539
115,0,0,113410
116,0,0,106482
117,0,0,99005
118,0,0,3709
119,0,0,98852
120,0,0,98001
121,0,0,1710
122,0,0,110334
123,0,0,101725
124,0,0,96787
125,0,0,14
126,0,0,97429
127,0,0,103999
128,0,0,108741
129,0,0,102614
130,0,0,96934
131,0,0,97990
132,0,0,103999
133,0,0,3709
134,0,0,101889
135,0,0,96004
136,0,0,97520
137,0,0,96421
138,0,0,97065
139,0,0,5205
140,0,0,132989
141,0,0,97346
142,0,0,5205
143,0,0,127279
144,0,0,5205
145,0,0,96736
146,0,0,99002
147,0,0,96578
148,0,0,96024
149,0,0,1710
150,0,0,97120
151,0,0,97124
152,0,0,109212
153,0,0,101762
154,0,0,1710
155,0,0,98430
156,0,0,97632
157,0,0,97152
158,0,0,100700
159,0,0,1710
160,0,0,198
161,0,0,248069
162,0,0,271
163,0,0,100731
164,0,0,2972
165,0,0,20
166,0,0,15
167,0,0,15
168,0,0,15
169,0,0,113773
170,0,0,332
171,0,0,3709
172,0,0,108893
173,0,0,97018
174,0,0,2005
175,0,0,95813
176,0,0,110032
177,0,0,32478
178,0,0,108726
179,0,0,96218
180,0,0,96237
181,0,0,96125
182,0,0,104223
183,0,0,4960
184,0,0,271
185,0,0,29
186,0,0,2972
187,0,0,101749
188,0,0,123759
189,0,0,3709
190,0,0,108547
191,0,0,110675
192,0,0,122203
193,0,0,5205
194,0,0,97456
195,0,0,98552
196,0,0,96023
197,0,0,5205
198,0,0,108614
199,0,0,104737
200,0,0,98852
201,0,0,96619
202,0,0,3709
203,0,0,99575
204,0,0,96815
205,0,0,95959
206,0,0,110032
207,0,0,96017
208,0,0,123617
209,0,0,173609
210,0,0,2228
211,0,0,29
212,0,0,220
213,0,0,96342
214,0,0,98893
215,0,0,95847
216,0,0,99127
217,0,0,112688
218,0,0,5205
219,0,0,96289
220,0,0,96516
221,0,0,5205
222,0,0,98852
223,0,0,3709
224,0,0,101588
225,0,0,134241
226,0,0,110553
227,0,0,98822
228,0,0,102132
229,0,0,99450
230,0,0,96196
231,0,0,110032
232,0,0,3709
233,0,0,99450
234,0,0,96196
235,0,0,110032
236,0,0,95772
237,0,0,2005
238,0,0,98444
239,0,0,97227
240,0,0,104781
241,0,0,131387
242,0,0,100696
243,0,0,828
244,0,0,95802
245,0,0,101683
246,0,0,95762
247,0,0,98628
248,0,0,1710
249,0,0,271
250,0,0,99133
251,0,0,97990
252,0,0,108573
253,0,0,1710
254,0,0,271
255,0,0,4277
256,0,0,271
257,0,0,550
258,0,0,220
259,0,0,95744
260,0,0,5205
261,0,0,20
262,0,0,15
263,0,0,15
264,0,0,15
265,0,0,96287
266,0,0,100731
267,0,0,95849
268,0,0,3709
269,0,0,95959
270,0,0,110032
271,0,0,95793
272,0,0,99450
273,0,0,96196
274,0,0,110032
275,0,0,99446
276,0,0,95847
277,0,0,113410
278,0,0,96407
279,0,0,10992
280,0,0,271
281,0,0,13962
282,0,0,220
283,0,0,16
284,0,0,13
285,0,0,220
286,0,0,95959
287,0,0,110032
288,0,0,4960
289,0,0,20
290,0,0,15
291,0,0,15
292,0,0,15
293,0,0,96287
294,0,0,96050
295,0,0,113410
296,0,0,109553
297,0,0,146972
298,0,0,96768
299,0,0,97529
300,0,0,109553
301,0,0,95726
302,0,0,103999
303,0,0,271
304,0,0,96488
305,0,0,114358
306,0,0,96050
307,0,0,113410
308,0,0,97016
309,0,0,102204
310,0,0,111315
311,0,0,109553
312,0,0,14
313,0,0,95789
314,0,0,96768
315,0,0,95959
316,0,0,97164
317,0,0,3709
318,0,0,108532
319,0,0,4960
320,0,0,271
321,0,0,12
322,0,0,220
323,0,0,97520
324,0,0,96421
325,0,0,97065
326,0,0,387
327,0,0,220
328,0,0,98253
329,0,0,5205
330,0,0,96985
331,0,0,357
332,0,0,220
333,0,0,98253
334,0,0,109553
335,0,0,96367
336,0,0,198
337,0,0,12
338,0,0,220
339,0,0,132989
340,0,0,97346
341,0,0,53622
342,0,0,14
343,0,0,6281
344,0,0,47
345,0,0,220
346,0,0,98253
347,0,0,198
348,0,0,12
349,0,0,220
350,0,0,127279
351,0,0,32439
352,0,0,220
353,0,0,98253
354,0,0,198
355,0,0,12
356,0,0,220
357,0,0,96736
358,0,0,99002
359,0,0,96578
360,0,0,18704
361,0,0,220
362,0,0,98253
363,0,0,96985
364,0,0,109553
365,0,0,96367
366,0,0,198
367,0,0,12
368,0,0,220
369,0,0,95871
370,0,0,96538
371,0,0,96634
372,0,0,96031
373,0,0,116207
374,0,0,5205
375,0,0,146828
376,0,0,95856
377,0,0,5205
378,0,0,98727
379,0,0,103435
380,0,0,97940
381,0,0,96024
382,0,0,98136
383,0,0,105163
384,0,0,271
385,0,0,99151
386,0,0,98897
387,0,0,4960
388,0,0,271
389,0,0,12
390,0,0,220
391,0,0,23
392,0,0,23
393,0,0,97295
394,0,0,198
395,0,0,12
396,0,0,220
397,0,0,95949
398,0,0,101310
399,0,0,110230
400,0,0,198
401,0,0,12
402,0,0,220
403,0,0,100685
404,0,0,110572
405,0,0,198
406,0,0,12
407,0,0,220
408,0,0,105075
409,0,0,108622
410,0,0,198
411,0,0,12
412,0,0,220
413,0,0,105533
414,0,0,9964
415,0,0,31208
416,0,0,14
417,0,0,25200
418,0,0,220
419,0,0,97485
420,0,0,198
421,0,0,12
422,0,0,220
423,0,0,131387
424,0,0,5205
425,0,0,138071
426,0,0,96160
427,0,0,5205
428,0,0,111176
429,0,0,96024
430,0,0,103829
431,0,0,97485
432,0,0,271
433,0,0,332
434,0,0,98015
435,0,0,245342
436,0,0,220
437,0,0,123759
438,0,0,5205
439,0,0,104192
440,0,0,96245
441,0,0,5205
442,0,0,122203
443,0,0,118010
444,0,0,5205
445,0,0,100731
446,0,0,96329
447,0,0,5205
448,0,0,97456
449,0,0,98552
450,0,0,96023
451,0,0,5205
452,0,0,108614
453,0,0,98852
454,0,0,96619
455,0,0,1710
456,0,0,271
457,0,0,4277
458,0,0,271
459,0,0,13962
460,0,0,220
461,0,0,17
462,0,0,13
463,0,0,220
464,0,0,99450
465,0,0,96196
466,0,0,110032
467,0,0,4960
468,0,0,20
469,0,0,15
470,0,0,15
471,0,0,15
472,0,0,96287
473,0,0,95847
474,0,0,113410
475,0,0,3709
476,0,0,96342
477,0,0,97043
478,0,0,104093
479,0,0,271
480,0,0,20
481,0,0,15
482,0,0,15
483,0,0,15
484,0,0,96287
485,0,0,96815
486,0,0,99450
487,0,0,96196
488,0,0,110032
489,0,0,3709
490,0,0,99151
491,0,0,98640
492,0,0,113410
493,0,0,4960
494,0,0,271
495,0,0,12
496,0,0,220
497,0,0,104224
498,0,0,96151
499,0,0,99005
500,0,0,198
501,0,0,12
502,0,0,220
503,0,0,147514
504,0,0,142718
505,0,0,99005
506,0,0,198
507,0,0,12
508,0,0,220
509,0,0,109031
510,0,0,123609
511,0,0,99005
512,0,0,198
513,0,0,12
514,0,0,220
