graph_id,ctx_id,pos,token_id
0,0,0,0
0,0,1,0
1,0,0,248045
1,0,1,8678
1,0,2,198
1,0,3,24342
1,0,4,286
1,0,5,4879
1,0,6,369
1,0,7,716
1,0,8,310
1,0,9,830
1,0,10,11553
1,0,11,13
1,0,12,5044
1,0,13,1683
1,0,14,15060
1,0,15,1472
1,0,16,279
1,0,17,3274
1,0,18,11
1,0,19,9307
1,0,20,1328
1,0,21,30800
1,0,22,11
1,0,23,2814
1,0,24,47675
1,0,25,25605
1,0,26,11
1,0,27,321
1,0,28,60445
1,0,29,55404
1,0,30,11
1,0,31,27224
1,0,32,11
1,0,33,321
1,0,34,30246
1,0,35,303
1,0,36,279
1,0,37,1534
1,0,38,4087
1,0,39,13
1,0,40,248046
1,0,41,198
2,0,0,248045
2,0,1,846
2,0,2,198
2,0,3,32
2,0,4,6415
2,0,5,15775
2,0,6,369
2,0,7,44543
2,0,8,220
2,0,9,16
2,0,10,15
2,0,11,2942
2,0,12,13
2,0,13,3437
2,0,14,369
2,0,15,279
2,0,16,18356
2,0,17,314
2,0,18,6681
2,0,19,220
2,0,20,21
2,0,21,14208
2,0,22,30
2,0,23,3437
2,0,24,369
2,0,25,279
2,0,26,3481
2,0,27,1324
2,0,28,314
2,0,29,14208
2,0,30,30
2,0,31,6712
2,0,32,678
2,0,33,944
2,0,34,13
2,0,35,248046
2,0,36,198
2,0,37,248045
3,0,0,74455
3,0,1,198
3,0,2,248068
3,0,3,198
4,0,0,1596
5,0,0,1144
6,0,0,4087
7,0,0,4145
8,0,0,18356
9,0,0,13
10,0,0,14235
11,0,0,7936
12,0,0,1534
13,0,0,440
14,0,0,944
15,0,0,13
16,0,0,6558
17,0,0,579
18,0,0,1683
19,0,0,25
20,0,0,6415
21,0,0,15775
22,0,0,220
23,0,0,16
24,0,0,15
25,0,0,82248
26,0,0,11
27,0,0,6681
28,0,0,220
29,0,0,21
30,0,0,14208
31,0,0,25
32,0,0,9261
33,0,0,20220
34,0,0,307
35,0,0,28
36,0,0,16
37,0,0,15
38,0,0,280
39,0,0,28
40,0,0,15
41,0,0,13
42,0,0,20
43,0,0,13
44,0,0,83648
45,0,0,351
46,0,0,7
47,0,0,16
48,0,0,15
49,0,0,11
50,0,0,21
51,0,0,2299
52,0,0,15
53,0,0,13
54,0,0,20
55,0,0,28803
56,0,0,16
57,0,0,15
58,0,0,283
59,0,0,220
60,0,0,17
61,0,0,16
62,0,0,15
63,0,0,14
64,0,0,16
65,0,0,15
66,0,0,17
67,0,0,19
68,0,0,283
69,0,0,220
70,0,0,16
71,0,0,15
72,0,0,20
73,0,0,14
74,0,0,20
75,0,0,16
76,0,0,17
77,0,0,211614
78,0,0,15
79,0,0,13
80,0,0,17
81,0,0,15
82,0,0,20
83,0,0,15
84,0,0,22
85,0,0,23
86,0,0,16
87,0,0,17
88,0,0,20
89,0,0,13
90,0,0,30003
91,0,0,14208
92,0,0,283
93,0,0,2510
94,0,0,283
95,0,0,220
96,0,0,20
97,0,0,13
98,0,0,6712
99,0,0,944
100,0,0,13
101,0,0,16018
102,0,0,6088
103,0,0,14377
104,0,0,13
105,0,0,28320
106,0,0,874
107,0,0,20017
108,0,0,13
109,0,0,198
110,0,0,248069
111,0,0,271
112,0,0,9764
113,0,0,17237
114,0,0,55
115,0,0,55821
116,0,0,381
117,0,0,279
118,0,0,1324
119,0,0,314
120,0,0,14208
121,0,0,303
122,0,0,220
123,0,0,16
124,0,0,15
125,0,0,82248
126,0,0,314
127,0,0,264
128,0,0,6415
129,0,0,15775
130,0,0,13
131,0,0,271
132,0,0,12189
133,0,0,1754
134,0,0,17743
135,0,0,369
136,0,0,9209
137,0,0,321
138,0,0,682
139,0,0,18356
140,0,0,17237
141,0,0,79
142,0,0,283
143,0,0,1088
144,0,0,35790
145,0,0,90
146,0,0,16
147,0,0,14728
148,0,0,17
149,0,0,10713
150,0,0,8
151,0,0,314
152,0,0,14208
153,0,0,11
154,0,0,271
155,0,0,75370
156,0,0,198
157,0,0,55
158,0,0,1088
159,0,0,14352
160,0,0,1088
161,0,0,1272
162,0,0,90
163,0,0,27852
164,0,0,20220
165,0,0,24734
166,0,0,77
167,0,0,28
168,0,0,16
169,0,0,15
170,0,0,11
171,0,0,280
172,0,0,33289
173,0,0,83
174,0,0,35790
175,0,0,90
176,0,0,16
177,0,0,14728
178,0,0,17
179,0,0,5242
180,0,0,198
181,0,0,59
182,0,0,60
183,0,0,271
184,0,0,550
185,0,0,83648
186,0,0,314
187,0,0,6681
188,0,0,220
189,0,0,21
190,0,0,14208
191,0,0,271
192,0,0,75370
193,0,0,198
194,0,0,47
195,0,0,7401
196,0,0,283
197,0,0,220
198,0,0,21
199,0,0,8
200,0,0,283
201,0,0,1088
202,0,0,6649
203,0,0,315
204,0,0,90
205,0,0,16
206,0,0,15
207,0,0,14728
208,0,0,21
209,0,0,10713
210,0,0,2282
211,0,0,11189
212,0,0,35790
213,0,0,90
214,0,0,16
215,0,0,14728
216,0,0,17
217,0,0,10713
218,0,0,1246
219,0,0,28803
220,0,0,21
221,0,0,59
222,0,0,2282
223,0,0,11189
224,0,0,35790
225,0,0,90
226,0,0,16
227,0,0,14728
228,0,0,17
229,0,0,10713
230,0,0,1246
231,0,0,28803
232,0,0,19
233,0,0,198
234,0,0,59
235,0,0,60
236,0,0,271
237,0,0,75370
238,0,0,198
239,0,0,47
240,0,0,7401
241,0,0,283
242,0,0,220
243,0,0,21
244,0,0,8
245,0,0,283
246,0,0,1088
247,0,0,6649
248,0,0,315
249,0,0,90
250,0,0,16
251,0,0,15
252,0,0,14728
253,0,0,21
254,0,0,10713
255,0,0,2282
256,0,0,11189
257,0,0,35790
258,0,0,90
259,0,0,16
260,0,0,14728
261,0,0,17
262,0,0,10713
263,0,0,1246
264,0,0,28803
265,0,0,90
266,0,0,16
267,0,0,15
268,0,0,92
269,0,0,198
270,0,0,59
271,0,0,60
272,0,0,271
273,0,0,6820
274,0,0,11
275,0,0,271
276,0,0,75370
277,0,0,198
278,0,0,59
279,0,0,6649
280,0,0,315
281,0,0,90
282,0,0,16
283,0,0,15
284,0,0,14728
285,0,0,21
286,0,0,92
287,0,0,283
288,0,0,1088
289,0,0,35790
290,0,0,90
291,0,0,16
292,0,0,15
293,0,0,0
294,0,0,14728
295,0,0,21
296,0,0,0
297,0,0,19
298,0,0,0
299,0,0,92
300,0,0,283
301,0,0,220
302,0,0,17
303,0,0,16
304,0,0,15
305,0,0,198
306,0,0,59
307,0,0,60
308,0,0,271
309,0,0,4272
310,0,0,11
311,0,0,271
312,0,0,75370
313,0,0,198
314,0,0,47
315,0,0,7401
316,0,0,283
317,0,0,220
318,0,0,21
319,0,0,8
320,0,0,283
321,0,0,220
322,0,0,17
323,0,0,16
324,0,0,15
325,0,0,1088
326,0,0,49142
327,0,0,1088
328,0,0,35790
329,0,0,90
330,0,0,16
331,0,0,14728
332,0,0,16
333,0,0,15
334,0,0,17
335,0,0,19
336,0,0,92
337,0,0,198
338,0,0,59
339,0,0,60
340,0,0,271
341,0,0,75370
342,0,0,198
343,0,0,47
344,0,0,7401
345,0,0,283
346,0,0,220
347,0,0,21
348,0,0,8
349,0,0,283
350,0,0,1088
351,0,0,35790
352,0,0,90
353,0,0,17
354,0,0,16
355,0,0,15
356,0,0,14728
357,0,0,16
358,0,0,15
359,0,0,17
360,0,0,19
361,0,0,92
362,0,0,283
363,0,0,1088
364,0,0,35790
365,0,0,90
366,0,0,16
367,0,0,15
368,0,0,20
369,0,0,14728
370,0,0,20
371,0,0,16
372,0,0,17
373,0,0,92
374,0,0,198
375,0,0,59
376,0,0,60
377,0,0,271
378,0,0,75370
379,0,0,198
380,0,0,47
381,0,0,7401
382,0,0,283
383,0,0,220
384,0,0,21
385,0,0,8
386,0,0,1088
387,0,0,46451
388,0,0,220
389,0,0,15
390,0,0,13
391,0,0,17
392,0,0,15
393,0,0,20
394,0,0,16
395,0,0,198
396,0,0,59
397,0,0,60
398,0,0,271
399,0,0,4272
400,0,0,279
401,0,0,18356
402,0,0,314
403,0,0,6681
404,0,0,220
405,0,0,21
406,0,0,14208
407,0,0,369
408,0,0,271
409,0,0,75370
410,0,0,198
411,0,0,59
412,0,0,76367
413,0,0,34521
414,0,0,35790
415,0,0,90
416,0,0,16
417,0,0,15
418,0,0,20
419,0,0,14728
420,0,0,20
421,0,0,16
422,0,0,17
423,0,0,92
424,0,0,1088
425,0,0,46451
426,0,0,220
427,0,0,15
428,0,0,13
429,0,0,17
430,0,0,15
431,0,0,20
432,0,0,16
433,0,0,92
434,0,0,198
435,0,0,59
436,0,0,60
437,0,0,271
438,0,0,550
439,0,0,30003
440,0,0,1324
441,0,0,314
442,0,0,14208
443,0,0,271
444,0,0,2381
445,0,0,264
446,0,0,9261
447,0,0,20220
448,0,0,4055
449,0,0,3759
450,0,0,11
451,0,0,271
452,0,0,75370
453,0,0,198
454,0,0,36
455,0,0,48359
456,0,0,60
457,0,0,283
458,0,0,2510
459,0,0,198
460,0,0,59
461,0,0,60
462,0,0,271
463,0,0,8160
464,0,0,11
465,0,0,271
466,0,0,75370
467,0,0,198
468,0,0,77
469,0,0,283
470,0,0,220
471,0,0,16
472,0,0,15
473,0,0,11
474,0,0,1088
475,0,0,30571
476,0,0,280
477,0,0,283
478,0,0,1088
479,0,0,35790
480,0,0,90
481,0,0,16
482,0,0,14728
483,0,0,17
484,0,0,92
485,0,0,198
486,0,0,59
487,0,0,60
488,0,0,271
489,0,0,43022
490,0,0,11
491,0,0,271
492,0,0,75370
493,0,0,198
494,0,0,36
495,0,0,48359
496,0,0,60
497,0,0,283
498,0,0,220
499,0,0,16
500,0,0,15
501,0,0,1088
502,0,0,49142
503,0,0,1088
504,0,0,35790
505,0,0,90
506,0,0,16
507,0,0,14728
508,0,0,17
509,0,0,92
510,0,0,283
511,0,0,220
512,0,0,20
513,0,0,198
514,0,0,59
